dish_id,name,"weight [g]"
1269,Kiwi,75
1269,Banan,60
1269,"Jogurt naturalny 2%",40
1270,Mango,140
1270,Banan,60
1270,"Ryż brązowy",45
1270,Mleko,125
1271,"Sól biała",6
1271,"Mieszanka warzywna",450
1271,Czosnek,30
1271,"Ryż brązowy",105
1271,"Olej rzepakowy uniwersalny",10
1271,"Mięso z piersi kurczaka",500
1272,"Sól biała",1
1272,Sałata,5
1272,Pomidor,20
1272,"Natka pietruszki",6
1272,Czosnek,5
1272,Cebula,10
1272,"Bułka grahamka",65
1272,"Mięso z piersi kurczaka",60
1273,"Sól biała",1
1273,Musztarda,3
1273,Szczypiorek,5
1273,Rzodkiewka,15
1273,"Chleb mieszany, słonecznikowy",30
1273,"Łosoś wędzony",15
1273,"Jajko kurze",56
1273,"Jogurt naturalny 2%",10
1273,"Śmietana 18%",13
1274,"Bułka grahamka",65
1274,"Sól biała",1
1274,Musztarda,3
1274,Szczypiorek,5
1274,Rzodkiewka,15
1274,"Łosoś wędzony",15
1274,"Jajko kurze",56
1274,"Jogurt naturalny 2%",10
1274,"Śmietana 18%",13
1275,"Orzechy laskowe",15
1275,Mango,140
1275,Banan,120
1275,"Kasza jaglana",91
1275,Mleko,250
1276,Migdały,15
1276,Mango,140
1276,Banan,120
1276,"Kasza jaglana",91
1276,Mleko,250
1277,"Orzechy włoskie",15
1277,"Wiórki kokosowe",6
1277,Mango,140
1277,Banan,120
1277,"Kasza jaglana",91
1277,Mleko,250
1278,"Wiórki kokosowe",6
1278,Mango,140
1278,Banan,120
1278,"Kasza jaglana",91
1278,Mleko,250
1279,Mango,140
1279,Banan,120
1279,"Kasza jaglana",91
1279,Mleko,250
1279,"Nasiona słonecznika",10
1280,Kukurydza,30
1280,Sałata,20
1280,Pomidor,120
1280,Marchew,45
1280,"Oliwa z oliwek",20
1281,"Sól biała",1
1281,Cukier,5
1281,Sałata,20
1281,Pomidor,120
1281,Kalafior,250
1281,"Olej rzepakowy",30
1283,"Sól biała",1
1283,"Szpinak, mrożony",200
1283,Czosnek,30
1283,"Kasza gryczana",200
1283,"Oliwa z oliwek",20
1283,"Śmietana 18%",120
1284,"Sól biała",2
1284,Pomidor,250
1284,"Papryka zielona",140
1284,"Papryka czerwona",140
1284,Cebula,100
1284,"Olej rzepakowy",20
1285,Ziemniaki,350
1285,Szczypiorek,5
1285,Marchew,90
1285,Koper,8
1285,Kalafior,500
1285,Cebula,100
1285,"Masło ekstra",10
1285,"Olej rzepakowy",20
1285,"Mięso ze skrzydeł indyka, ze skórą",400
1285,"Śmietana 12%",18
1285,"Sól biała",2
1285,"Chleb żytni razowy",240
1286,"Sól biała",3
1286,"Drożdże piekarskie, prasowane",14
1286,Cukier,3
1286,Pomidor,720
1286,Czosnek,15
1286,"Mąka pszenna typ 550",255
1286,"Olej rzepakowy",20
1286,"Ser Parmezan",32
1287,"Sól biała",2
1287,"Fasolka szparagowa",450
1287,Ziemniaki,350
1287,"Natka pietruszki",30
1287,Czosnek,30
1287,"Masło ekstra",20
1287,"Oliwa z oliwek",10
1287,"Kiełbasa szynkowa z indyka",80
1287,"Jajko kurze",112
1287,"Ser Gouda",50
1288,"Nasiona słonecznika",10
1288,"Wiórki kokosowe",6
1288,"Czarne jagody, mrożone",40
1288,Banan,150
1288,Maślanka,250
1289,"Orzechy laskowe",15
1289,"Wiórki kokosowe",6
1289,"Czarne jagody, mrożone",40
1289,Banan,150
1289,Maślanka,250
1290,"Sól biała",2
1290,Ziemniaki,350
1290,Szczypiorek,5
1290,Marchew,90
1290,Koper,8
1290,Kalafior,500
1290,Cebula,100
1290,"Chleb graham",240
1290,"Masło ekstra",10
1290,"Olej rzepakowy",20
1290,"Mięso ze skrzydeł indyka, ze skórą",400
1290,"Śmietana 12%",18
1291,"Sól biała",2
1291,Ziemniaki,350
1291,Szczypiorek,5
1291,Marchew,90
1291,Koper,8
1291,Kalafior,500
1291,Cebula,100
1291,"Chleb pszenny",240
1291,"Masło ekstra",10
1291,"Olej rzepakowy",20
1291,"Mięso ze skrzydeł indyka, ze skórą",400
1291,"Śmietana 12%",18
1292,"Sól biała",1
1292,Rzodkiewka,60
1292,Pomidor,200
1292,Ogórek,40
1292,Koper,8
1292,"Olej rzepakowy",10
1293,Awokado,30
1293,Sałata,5
1293,Rzodkiewka,15
1293,Pomidor,30
1293,"Chleb graham",30
1293,"Masło ekstra",5
1293,"Jajko kurze",56
1294,Awokado,30
1294,Sałata,5
1294,Rzodkiewka,15
1294,Pomidor,30
1294,"Chleb pszenny",30
1294,"Masło ekstra",5
1294,"Jajko kurze",56
1295,Banan,100
1295,"Makaron bezjajeczny z semoliny",60
1295,"Ser twarogowy",50
1295,"Jogurt naturalny 2%",50
1296,Szpinak,25
1296,Rzodkiewka,60
1296,Pomidor,120
1296,Koper,8
1296,Czosnek,5
1296,Cukinia,300
1296,"Kasza jęczmienna",105
1296,"Oliwa z oliwek",10
1296,"Olej rzepakowy",10
1296,"Wołowina, polędwica",100
1297,"Orzechy laskowe",30
1297,Banan,120
1297,"Płatki owsiane",50
1297,"Jogurt naturalny 2%",120
1298,Awokado,30
1298,"Bułka pszenna",80
1298,"Szynka z indyka",15
1299,Migdały,15
1299,Truskawki,70
1299,"Musli z owocami suszonymi",45
1299,"Jogurt naturalny 2%",80
1300,"Nasiona słonecznika",10
1300,Truskawki,70
1300,"Musli z owocami suszonymi",45
1300,"Jogurt naturalny 2%",80
1301,Truskawki,70
1301,"Musli z owocami suszonymi",45
1301,"Jogurt naturalny 2%",80
1302,Ogórek,20
1302,"Bułka pszenna",80
1302,"Ser twarogowy chudy",50
1303,Ogórek,20
1303,"Bułka grahamka",40
1303,"Ser twarogowy chudy",50
1303,"Kiełki rzodkiewki",8
1303,Pomidor,20
1304,"Bułka grahamka",65
1304,Ogórek,20
1304,"Ser twarogowy",50
1305,"Orzechy laskowe",30
1305,Banan,120
1305,"Musli z owocami suszonymi",60
1305,"Jogurt naturalny 2%",160
1306,Migdały,30
1306,Banan,120
1306,"Musli z owocami suszonymi",60
1306,"Jogurt naturalny 2%",160
1307,"Nasiona słonecznika",20
1307,Banan,120
1307,"Musli z owocami suszonymi",60
1307,"Jogurt naturalny 2%",160
1308,Banan,120
1308,"Musli z owocami suszonymi",60
1308,"Jogurt naturalny 2%",160
1309,Pomidor,30
1309,"Bułka pszenna",80
1309,"Masło ekstra",5
1309,"Szynka z indyka",15
1310,"Natka pietruszki",12
1310,"Papryka czerwona",70
1310,"Chleb żytni razowy",90
1310,"Masło śmietankowe",30
1310,"Tuńczyk w wodzie",80
1310,"Jajko kurze",112
1311,"Miód pszczeli",12
1311,"Orzechy włoskie",15
1311,"Daktyle suszone",5
1311,Truskawki,70
1311,Banan,60
1311,"Płatki owsiane",30
1311,"Jogurt naturalny 2%",60
1312,"Orzechy włoskie",15
1312,"Daktyle suszone",5
1312,Truskawki,70
1312,Banan,60
1312,"Płatki owsiane",30
1312,"Jogurt naturalny 2%",60
1313,"Daktyle suszone",5
1313,Truskawki,70
1313,Banan,60
1313,"Płatki owsiane",30
1313,"Jogurt naturalny 2%",60
1313,"Płatki migdałowe",10
1314,"Natka pietruszki",12
1314,"Papryka czerwona",70
1314,"Chleb graham",90
1314,"Masło śmietankowe",30
1314,"Tuńczyk w wodzie",80
1314,"Jajko kurze",112
1315,"Natka pietruszki",12
1315,"Papryka czerwona",70
1315,"Chleb pszenny",90
1315,"Masło śmietankowe",30
1315,"Tuńczyk w wodzie",80
1315,"Jajko kurze",112
1316,"Sól biała",1
1316,Pieczarka,200
1316,"Koncentrat pomidorowy",75
1316,Pomidor,360
1316,"Natka pietruszki",30
1316,Pietruszka,50
1316,"Papryka czerwona",280
1316,Marchew,90
1316,Cebula,200
1316,"Kasza jęczmienna",105
1316,"Olej rzepakowy uniwersalny",20
1316,"Mięso z piersi kurczaka",200
1317,Jabłko,225
1317,Cytryna,40
1317,Ananas,160
1317,"Seler naciowy",45
1317,Ogórek,40
1317,Marchew,45
1317,Brokuły,100
1318,"Koncentrat pomidorowy",75
1318,Pomidor,360
1318,"Natka pietruszki",30
1318,Pietruszka,50
1318,"Papryka czerwona",280
1318,Marchew,90
1318,Cebula,200
1318,"Kasza gryczana",104
1318,"Olej rzepakowy uniwersalny",20
1318,"Mięso z piersi indyka",200
1318,"Sól biała",1
1318,Pieczarka,200
1319,"Sól biała",1
1319,Pieczarka,200
1319,"Koncentrat pomidorowy",75
1319,Pomidor,360
1319,"Natka pietruszki",30
1319,Pietruszka,50
1319,"Papryka czerwona",280
1319,Marchew,90
1319,Cebula,200
1319,"Kasza jęczmienna",105
1319,"Olej rzepakowy uniwersalny",20
1319,"Mięso z piersi indyka",200
1320,"Miód pszczeli",12
1320,"Porzeczki czerwone",50
1320,Pomarańcza,100
1320,"Kasza manna",36
1320,Mleko,250
1321,"Sól biała",1
1321,Szczypiorek,15
1321,Pomidor,480
1321,"Natka pietruszki",12
1321,Czosnek,5
1321,Cebula,100
1321,"Olej rzepakowy",20
1321,"Jajko kurze",224
1322,"Sól biała",1
1322,"Sok cytrynowy",12
1322,Sałata,30
1322,"Papryka czerwona",140
1322,Cukinia,300
1322,"Olej rzepakowy uniwersalny",20
1322,"Mięso z piersi indyka",100
1323,"Sól biała",1
1323,"Sok cytrynowy",12
1323,Sałata,30
1323,"Papryka czerwona",140
1323,Cukinia,300
1323,"Oliwa z oliwek",20
1323,"Mięso z piersi kurczaka",100
1324,"Sól biała",1
1324,"Sok cytrynowy",12
1324,Sałata,30
1324,"Papryka czerwona",140
1324,Cukinia,300
1324,"Oliwa z oliwek",20
1324,"Mięso z piersi indyka",100
1325,"Sól biała",1
1325,Awokado,30
1325,"Natka pietruszki",6
1325,Koper,8
1325,"Chleb graham",30
1325,"Łosoś wędzony",15
1325,"Sok cytrynowy",3
1326,"Sól biała",1
1326,Awokado,30
1326,"Natka pietruszki",6
1326,Koper,8
1326,"Chleb pszenny",30
1326,"Łosoś wędzony",15
1326,"Sok cytrynowy",3
1327,Pomidor,120
1327,"Natka pietruszki",6
1327,"Olej rzepakowy",10
1327,"Łosoś wędzony",30
1327,"Białko jaja kurzego",35
1327,"Jajko kurze",56
1327,"Sól biała",1
1328,"Sól biała",1
1328,Szpinak,25
1328,"Papryka czerwona",100
1328,Czosnek,5
1328,Cebula,100
1328,"Olej rzepakowy",10
1328,"Jajko kurze",112
1329,Pomarańcza,200
1329,Cytryna,80
1329,Szpinak,25
1329,Sałata,20
1329,"Olej rzepakowy uniwersalny",10
1330,Cytryna,40
1330,"Fasola cięta",15
1330,Pomidor,120
1330,"Natka pietruszki",18
1330,Ogórek,40
1330,Cebula,100
1330,"Olej rzepakowy",10
1331,"Sok cytrynowy",6
1331,Awokado,70
1331,"Papryka czerwona",40
1331,Czosnek,15
1331,"Chleb żytni pełnoziarnisty",120
1331,"Tuńczyk w wodzie",85
1332,"Sól biała",1
1332,"Soczewica czerwona",36
1332,"Natka pietruszki",18
1332,Pietruszka,50
1332,Cebula,50
1332,"Mąka żytnia, typ 2000",30
1332,"Oliwa z oliwek",10
1332,"Jajko kurze",56
1332,"Mleko UHT 1,5%",70
1333,"Sól biała",1
1333,"Sok cytrynowy",6
1333,Szparagi,240
1333,Koper,16
1333,"Masło ekstra",15
1333,"Łosoś, świeży",200
1333,"Oliwa z oliwek",20
1334,"Sól biała",1
1334,Sezam,30
1334,"Natka pietruszki",12
1334,Marchew,45
1334,"Fasola biała",140
1334,Czosnek,30
1334,Cukinia,40
1334,Cebula,50
1334,"Kasza manna",36
1334,Sałata,20
1334,Pomidor,240
1334,"Bułka grahamka",260
1334,"Olej rzepakowy",40
1336,"Sól biała",1
1336,Pieczarka,80
1336,Pomidor,120
1336,"Masło ekstra",5
1336,"Szynka z piersi kurczaka",30
1336,"Jajko kurze",224
1337,"Orzechy włoskie",30
1337,Jabłko,150
1337,Sałata,35
1337,"Olej z pestek winogron",10
1338,Migdały,30
1338,Jabłko,150
1338,Sałata,35
1338,"Olej z pestek winogron",10
1339,"Nasiona słonecznika",20
1339,Jabłko,150
1339,Sałata,35
1339,"Olej z pestek winogron",10
1340,"Sól biała",1
1340,"Nasiona słonecznika",10
1340,Czosnek,5
1340,Brokuły,125
1340,"Jogurt naturalny 2%",60
1341,Cytryna,40
1341,"Fasola cięta",15
1341,Pomidor,120
1341,"Natka pietruszki",18
1341,Ogórek,40
1341,Cebula,100
1341,"Olej rzepakowy uniwersalny",10
1342,"Sól biała",1
1342,Marchew,500
1342,"Olej rzepakowy",40
1343,"Sól biała",1
1343,"Pestki dyni",20
1343,Ziemniaki,140
1343,Pietruszka,50
1343,Marchew,45
1343,Dynia,500
1343,Czosnek,15
1343,Cebula,100
1343,"Oliwa z oliwek",20
1344,"Czekolada gorzka",12
1344,"Miód pszczeli",10
1344,"Wiórki kokosowe",6
1344,Truskawki,70
1344,Banan,60
1344,"Ryż brązowy",50
1344,Mleko,125
1345,"Czekolada gorzka",12
1345,"Wiórki kokosowe",6
1345,Truskawki,70
1345,Banan,60
1345,"Ryż biały",50
1345,Mleko,125
1346,"Sól biała",1
1346,Ogórek,40
1346,"Jogurt naturalny 2%",80
1347,"Sól biała",1
1347,Sałata,25
1347,Pomidor,120
1347,Ogórek,40
1347,"Olej rzepakowy",10
1348,"Sól biała",1
1348,Cytryna,80
1348,Awokado,140
1348,Sałata,10
1348,Rzodkiewka,60
1348,Cebula,100
1348,"Oliwa z oliwek",20
1348,"Tuńczyk w wodzie",170
1348,"Jajko kurze",224
1349,"Sól biała",1
1349,Cytryna,80
1349,Awokado,70
1349,Sałata,25
1349,Rzodkiewka,60
1349,Cebula,100
1349,"Olej rzepakowy uniwersalny",20
1349,"Tuńczyk w wodzie",85
1349,"Jajko kurze",63
1350,"Sól biała",1
1350,Szparagi,120
1350,Sałata,25
1350,Pomidor,120
1350,Brokuły,150
1350,"Olej rzepakowy uniwersalny",10
1350,"Jajko kurze",56
1351,"Buraki gotowane",360
1351,"Sól biała",3
1351,Musztarda,10
1351,"Miód pszczeli",72
1351,"Orzechy włoskie",30
1351,Pomarańcza,200
1351,Grejpfrut,220
1351,Szpinak,150
1351,"Olej rzepakowy uniwersalny",20
1351,"Ser Brie",90
1352,"Sól biała",1
1352,"Miód pszczeli",24
1352,Pomarańcza,200
1352,Sałata,20
1352,Pomidor,120
1352,"Olej rzepakowy",10
1352,"Mięso z piersi kurczaka",100
1353,Pomidor,120
1353,"Natka pietruszki",6
1353,"Papryka czerwona",70
1353,Koper,8
1353,Czosnek,5
1353,Cukinia,150
1353,"Kasza jęczmienna",100
1353,"Oliwa z oliwek",20
1353,"Mięso z piersi kurczaka",100
1353,"Sól biała",3
1353,"Sok pomidorowy",250
1354,"Sok pomidorowy",250
1354,Pomidor,120
1354,"Natka pietruszki",6
1354,"Papryka czerwona",70
1354,Koper,8
1354,Czosnek,5
1354,Cukinia,150
1354,"Kasza gryczana",100
1354,"Olej rzepakowy",20
1354,"Mięso z piersi kurczaka",100
1354,"Sól biała",3
1355,"Sok pomidorowy",250
1355,Pomidor,120
1355,"Natka pietruszki",6
1355,"Papryka czerwona",70
1355,Koper,8
1355,Czosnek,5
1355,Cukinia,150
1355,"Kasza jęczmienna",100
1355,"Olej rzepakowy",20
1355,"Mięso z piersi kurczaka",100
1355,"Sól biała",3
1356,"Sok pomidorowy",250
1356,Pomidor,120
1356,"Natka pietruszki",6
1356,"Papryka czerwona",70
1356,Koper,8
1356,Czosnek,5
1356,Cukinia,150
1356,"Ryż biały",100
1356,"Olej rzepakowy",20
1356,"Mięso z piersi kurczaka",100
1356,"Sól biała",3
1357,"Sok pomidorowy",250
1357,Pomidor,120
1357,"Natka pietruszki",6
1357,"Papryka czerwona",70
1357,Koper,8
1357,Czosnek,5
1357,Cukinia,150
1357,"Ryż brązowy",100
1357,"Olej rzepakowy",20
1357,"Mięso z piersi kurczaka",100
1357,"Sól biała",3
1358,"Sok pomidorowy",250
1358,Pomidor,120
1358,"Natka pietruszki",6
1358,"Papryka czerwona",70
1358,Koper,8
1358,Czosnek,5
1358,Cukinia,150
1358,"Ryż brązowy",100
1358,"Oliwa z oliwek",20
1358,"Mięso z piersi kurczaka",100
1358,"Sól biała",3
1359,"Sok pomidorowy",250
1359,Pomidor,120
1359,"Natka pietruszki",6
1359,"Papryka czerwona",70
1359,Koper,8
1359,Czosnek,5
1359,Cukinia,150
1359,"Oliwa z oliwek",20
1359,"Olej rzepakowy",20
1359,"Mięso z piersi kurczaka",100
1359,"Sól biała",3
1360,"Sól biała",1
1360,"Ogórek kwaszony",30
1360,"Groszek zielony, mrożony",50
1360,"Soczewica, kiełki",15
1360,Sałata,5
1360,Czosnek,5
1360,"Chleb żytni pełnoziarnisty",30
1360,"Oliwa z oliwek",10
1361,"Sól biała",1
1361,"Fasolka szparagowa",135
1361,Szpinak,25
1361,Czosnek,5
1361,Cebula,50
1361,"Ryż brązowy",50
1361,"Masło ekstra",10
1361,"Jajko kurze",56
1362,Len,5
1362,"Orzechy włoskie",15
1362,"Wiórki kokosowe",6
1362,"Płatki owsiane",30
1362,Mleko,250
1363,"Sól biała",1
1363,"Ogórek kwaszony",30
1363,"Groszek zielony, mrożony",50
1363,"Soczewica, kiełki",15
1363,Sałata,5
1363,Czosnek,5
1363,"Chleb graham",30
1363,"Oliwa z oliwek",10
1364,"Sól biała",1
1364,"Ogórek kwaszony",30
1364,"Groszek zielony, mrożony",50
1364,"Soczewica, kiełki",15
1364,Sałata,5
1364,Czosnek,5
1364,"Chleb pszenny",30
1364,"Oliwa z oliwek",10
1365,"Sól biała",1
1365,"Fasolka szparagowa",135
1365,Szpinak,25
1365,Czosnek,5
1365,Cebula,50
1365,"Ryż biały",50
1365,"Jajko kurze",56
1365,"Oliwa z oliwek",10
1367,"Sól biała",1
1367,Musztarda,10
1367,"Miód pszczeli",24
1367,Cytryna,40
1367,Szpinak,100
1367,Szparagi,150
1367,Szczypiorek,10
1367,Rzodkiewka,60
1367,"Natka pietruszki",12
1367,"Olej rzepakowy",10
1367,"Łosoś wędzony",120
1368,"Sól biała",1
1368,"Kapusta kwaszona",110
1368,"Olej rzepakowy",10
1368,"Mięso z piersi indyka",100
1369,"Sól biała",2
1369,Pomidor,120
1369,Ogórek,40
1369,"Ryż biały",25
1369,"Oliwa z oliwek",5
1369,"Jajko kurze",112
1369,Roszponka,50
1369,"Skyr, naturalny",60
1369,Czosnek,15
1370,"Sól biała",2
1370,Sałata,15
1370,Pomidor,120
1370,Ogórek,40
1370,"Ryż brązowy",45
1370,"Olej rzepakowy",10
1370,"Jajko kurze",56
1370,"Serek wiejski",100
1371,"Sól biała",2
1371,Sałata,15
1371,Pomidor,120
1371,Ogórek,40
1371,"Ryż biały",45
1371,"Olej rzepakowy",10
1371,"Jajko kurze",56
1371,"Serek wiejski",100
1372,"Sól biała",1
1372,Musztarda,10
1372,Sałata,25
1372,Czosnek,5
1372,"Olej rzepakowy",10
1372,"Jajko kurze",63
1373,"Sól biała",1
1373,Szczypiorek,5
1373,"Natka pietruszki",6
1373,Ogórek,100
1373,Koper,8
1373,Czosnek,5
1373,Cukinia,150
1373,"Olej rzepakowy",10
1373,Maślanka,250
1374,"Sól biała",2
1374,Pomidor,480
1374,"Papryka czerwona",280
1374,"Olej rzepakowy",20
1374,"Jogurt naturalny 2%",40
1375,"Włoszczyzna krojona w paski, mrożona",100
1375,"Seler korzeniowy",60
1375,Pietruszka,50
1375,Marchew,45
1375,Cebula,100
1375,Brokuły,500
1375,"Oliwa z oliwek",10
1375,"Chleb bezglutenowy",150
1377,"Miód pszczeli",24
1377,Migdały,15
1377,"Maliny, mrożone",250
1377,Mleko,250
1378,"Miód pszczeli",24
1378,Migdały,30
1378,Truskawki,70
1378,Pomarańcza,200
1378,Cytryna,40
1378,Sałata,15
1378,"Olej rzepakowy",20
1379,Pomarańcza,200
1379,Mango,140
1379,Ananas,240
1380,"Miód pszczeli",24
1380,Brzoskwinia,85
1380,"Płatki owsiane",20
1380,Mleko,250
1381,Banan,120
1381,"Płatki owsiane",20
1381,Mleko,250
1382,Migdały,15
1382,Gruszka,130
1382,"Płatki owsiane",20
1382,Mleko,250
1383,Brzoskwinia,85
1383,"Płatki owsiane",20
1383,Mleko,250
1384,"Pestki dyni",5
1384,"Morele, suszone",16
1384,"Jogurt naturalny 2%",100
1385,Migdały,15
1385,Banan,120
1385,"Płatki owsiane",20
1385,Mleko,250
1386,Jabłko,150
1386,Migdały,15
1386,"Płatki owsiane",20
1386,Mleko,250
1387,Migdały,15
1387,Brzoskwinia,85
1387,"Płatki owsiane",20
1387,Mleko,250
1388,Brzoskwinia,85
1388,"Płatki owsiane",20
1388,Mleko,250
1388,"Orzechy włoskie",15
1389,"Orzechy włoskie",15
1389,Jabłko,150
1389,"Płatki owsiane",20
1389,Mleko,250
1390,"Orzechy włoskie",15
1390,Banan,120
1390,"Płatki owsiane",20
1390,Mleko,250
1391,"Orzechy włoskie",15
1391,Gruszka,130
1391,"Płatki owsiane",20
1391,Mleko,250
1392,Migdały,15
1392,Jabłko,150
1392,"Płatki owsiane",20
1392,Mleko,250
1393,Jabłko,150
1393,"Płatki owsiane",20
1393,Mleko,250
1394,"Orzechy włoskie",15
1394,"Daktyle suszone",10
1394,Grejpfrut,110
1394,Banan,120
1394,"Płatki owsiane",200
1394,Mleko,500
1395,"Sól biała",1
1395,Cytryna,80
1395,Awokado,70
1395,Sałata,10
1395,Pomidor,120
1395,Czosnek,5
1395,Cebula,50
1395,"Chleb graham",120
1395,"Oliwa z oliwek",20
1395,"Szynka z indyka",30
1396,Migdały,15
1396,Truskawki,70
1396,Jabłko,75
1396,Grejpfrut,110
1396,"Serek wiejski",100
1397,"Szpinak, mrożony",50
1397,Czosnek,15
1397,Brokuły,250
1397,"Makaron bezjajeczny z semoliny",100
1397,"Oliwa z oliwek",10
1397,"Ser feta",100
1398,"Soja, kiełki",15
1398,Sałata,5
1398,Rzodkiewka,15
1398,Pomidor,20
1398,"Bułka pszenna",80
1398,"Masło ekstra",5
1398,"Szynka z indyka",15
1399,Musztarda,10
1399,"Miód pszczeli",12
1399,Cytryna,40
1399,Awokado,35
1399,Kukurydza,15
1399,Szpinak,25
1399,Rzodkiewka,30
1399,"Papryka czerwona",70
1399,Ogórek,40
1399,"Fasola mung, kiełki",15
1399,Cebula,25
1399,"Oliwa z oliwek",10
1399,"Nasiona słonecznika",10
1400,"Nasiona słonecznika",10
1400,Truskawki,70
1400,"Czarne jagody",50
1400,Banan,60
1400,"Płatki owsiane",10
1400,Mleko,250
1401,Len,5
1401,Truskawki,70
1401,"Czarne jagody",50
1401,Banan,60
1401,"Płatki owsiane",10
1401,Mleko,250
1402,Kiwi,75
1402,Jabłko,150
1402,"Natka pietruszki",24
1402,Koper,24
1402,"Olej rzepakowy uniwersalny",10
1403,"Sól biała",2
1403,Awokado,35
1403,Kukurydza,15
1403,"Ryż biały",45
1403,"Tuńczyk w wodzie",60
1404,"Sól biała",2
1404,Awokado,35
1404,Kukurydza,15
1404,"Ryż brązowy",45
1404,"Tuńczyk w wodzie",60
1405,Szpinak,13
1405,Czosnek,3
1405,"Chleb żytni razowy",30
1405,"Oliwa z oliwek",10
1405,"Jajko kurze",56
1405,"Ser Cheddar",15
1405,"Sól biała",1
1406,"Papryka czerwona",20
1406,Ogórek,20
1406,"Chleb żytni razowy",30
1406,"Łosoś wędzony",15
1407,"Papryka czerwona",20
1407,Ogórek,20
1407,"Chleb graham",30
1407,"Łosoś wędzony",15
1408,"Papryka czerwona",20
1408,Ogórek,20
1408,"Chleb pszenny",30
1408,"Łosoś wędzony",15
1409,"Sól biała",1
1409,Szpinak,13
1409,Czosnek,3
1409,"Chleb pszenny",30
1409,"Oliwa z oliwek",10
1409,"Ser Cheddar",15
1410,"Sól biała",1
1410,Szpinak,13
1410,Czosnek,3
1410,"Chleb graham",30
1410,"Oliwa z oliwek",5
1410,"Ser Cheddar",15
1411,"Sól biała",1
1411,Pomidor,20
1411,"Chleb graham",30
1411,"Masło ekstra",5
1411,"Jajko kurze",56
1412,"Sól biała",1
1412,Pomidor,30
1412,"Chleb pszenny",30
1412,"Masło ekstra",5
1412,"Jajko kurze",56
1413,"Sól biała",5
1413,"Pestki dyni",10
1413,Szpinak,25
1413,Pomidor,120
1413,Czosnek,5
1413,Cukinia,150
1413,"Makaron dwujajeczny z semoliny",100
1413,"Olej rzepakowy",10
1414,"Miód pszczeli",12
1414,"Nasiona słonecznika",5
1414,Cytryna,40
1414,Sałata,25
1414,Rzodkiewka,15
1414,Brokuły,50
1414,"Chleb graham",30
1414,"Oliwa z oliwek",10
1414,"Tuńczyk w wodzie",150
1415,"Miód pszczeli",12
1415,"Nasiona słonecznika",5
1415,Cytryna,40
1415,Sałata,25
1415,Rzodkiewka,15
1415,Brokuły,50
1415,"Chleb pszenny",30
1415,"Oliwa z oliwek",10
1415,"Tuńczyk w wodzie",150
1416,"Majonez domowy z olejem rzepakowym",5
1416,Szczypiorek,5
1416,Cebula,10
1416,"Chleb graham",30
1416,"Jajko kurze",56
1416,"Jogurt naturalny 2%",20
1417,"Majonez domowy z olejem rzepakowym",5
1417,Szczypiorek,5
1417,Cebula,10
1417,"Chleb pszenny",30
1417,"Jajko kurze",56
1417,"Jogurt naturalny 2%",20
1418,Musztarda,10
1418,"Miód pszczeli",10
1418,Cytryna,40
1418,Kukurydza,30
1418,Sałata,25
1418,Pomidor,120
1418,Bób,80
1418,Ciabatta,80
1418,"Olej rzepakowy",15
1418,"Sól biała",1
1418,"Jajko kurze",63
1419,Pomidor,120
1419,"Papryka czerwona",70
1419,Czosnek,5
1419,Cebula,25
1419,Brokuły,250
1419,"Ryż biały",50
1419,"Olej rzepakowy",30
1419,"Mięso z piersi kurczaka",100
1419,"Ser Parmezan",8
1419,"Sól biała",3
1420,Pomidor,120
1420,"Papryka czerwona",70
1420,Czosnek,5
1420,Cebula,25
1420,Brokuły,250
1420,"Ryż brązowy",50
1420,"Oliwa z oliwek",30
1420,"Mięso z piersi kurczaka",100
1420,"Ser Parmezan",8
1420,"Sól biała",3
1421,Pomidor,120
1421,"Papryka czerwona",70
1421,Czosnek,5
1421,Cebula,25
1421,Brokuły,250
1421,"Ryż brązowy",50
1421,"Olej rzepakowy",30
1421,"Mięso z piersi kurczaka",100
1421,"Ser Parmezan",8
1421,"Sól biała",3
1422,Sezam,10
1422,Marchew,45
1422,"Chleb graham",30
1422,"Oliwa z oliwek",10
1423,Sezam,10
1423,Marchew,45
1423,"Oliwa z oliwek",10
1423,"Bułka grahamka",65
1424,"Papryka czerwona",140
1424,Cukinia,150
1424,"Oliwa z oliwek",10
1424,"Sól biała",1
1425,Migdały,15
1425,Cytryna,40
1425,Koper,8
1425,Burak,50
1425,"Kasza gryczana",52
1425,"Olej rzepakowy",10
1425,Mleko,250
1425,"Sól biała",2
1426,"Kakao 16%",5
1426,"Nasiona słonecznika",20
1426,Banan,60
1426,"Ryż brązowy",60
1426,Mleko,250
1427,Mleko,250
1427,"Kakao 16%",5
1427,"Orzechy laskowe",15
1427,Banan,60
1427,"Ryż brązowy",60
1428,"Kakao 16%",5
1428,"Orzechy włoskie",15
1428,Banan,60
1428,"Ryż brązowy",60
1428,Mleko,250
1429,"Orzechy laskowe",15
1429,"Figi, suszone",28
1429,"Kasza jaglana",52
1429,"Jogurt naturalny 2%",150
1430,Migdały,15
1430,"Figi, suszone",28
1430,"Kasza jaglana",52
1430,"Jogurt naturalny 2%",150
1431,"Nasiona słonecznika",10
1431,"Figi, suszone",28
1431,"Kasza jaglana",52
1431,"Jogurt naturalny 2%",150
1432,"Pestki dyni",10
1432,"Figi, suszone",28
1432,"Kasza jaglana",52
1432,"Jogurt naturalny 2%",150
